Date,st601,st604,st605,st606,st607,st608,st609,st610,st612,st613,st614,st615,st616,st619,st620,st621,st622,st624,st625,st626,st627,st628,st629,st630,st633,st701,st704,st706,st710,st715,st722,st725,st726,st801,st802,st804,st805,st806,st807,st808,st809,st810,st811,st813,st814,st815,st816,st817,st818,st820,st821,st823,st824,st826,st827,st829,st830,st832,st833,st834,st866,st902,st903,st904,st906,st919,st920,st925,st927,st1002,st1004,st1005,st1007,st1038,st1054,st1054,st1055,st1057,st1079,
9/8/1983,0,0,18.8,11,1.7,0,11.5,0,0,35,9.4,33.6,24,45.6,0,43.55491138,10.66246078,0,0,13.72324826,0,0,0,33.66727882,0,8.6,0,0,15.4,70,47.6,56.6,3.2,18,25,17.8,1,0,8.5,14.2,34.9,0,10,0,108.8,0,2.5,2,87.5,0,11.2,5,9.6,0,0.9337163695,12.08421289,0,0.2405934299,0,0,15.12,5.3,10,40,19.6,8.4,10.1,42.23748037,10.74157624,30.5,0,12,25.4,14.5,34,34,17.3,34.5,15.36116313,
9/9/1983,0,0,44,31.2,4,1.984659636,36.3,0,0,17.5,21.1,9.5,16.5,30,0,28.7316012,23.93382154,0,0,38.92412235,0,0,0,16.83363941,0,6.6,4.6,16.5,10,27,31.4,16.5,4.7,11,18.6,7,11,0,0,42.7,10.7,4,14.5,0,48.4,0,6.5,5,26.3,3,0,32.4,8.1,4.09312471,2.334290924,0,0,2.646527729,0,1.713932482,5.94,0.2,0,8,1.6,0,5,8.447496074,0,0,0,28,5.7,0,0,0,0,25.8,0,
9/10/1983,12,14.8,18,15.2,24,2.116970278,7.4,0,0,12.2,11.9,39.5,20.7,60.3,0,7.503157002,13.49822163,8.776950536,10.99266105,18.96303396,0,0,0,11.73545147,0,38.2,5.4,3.9,20.3,36,8.2,4,11.4,41,36,39,17.5,8.7,29.1,41,6,6.4,0,0,43.6,27.3,13.7,17,34.2,3.2,0,10.3,50.5,6.548999536,17.53900823,0,0,4.210385023,0,1.828194648,33.12,7.9,7.5,0,0,0,7.1,0,8.056182178,22,13,6.4,6.6,1,0,0,13.5,34,1.059390561,
9/11/1983,14.5,9.3,14.5,4,18,4.630872483,75.1,15.6,21.1,5.5,16,47.5,26,24.3,0,11.34623742,18.14886942,10.6054819,13.28279877,4.990272096,0,0,0,5.290572386,23.08079115,103.4,3.9,8,10.2,191.6,12.4,65.3,8.8,0.9,6.5,6,0,20.3,7,9.3,6.3,7.5,41.5,0,20.6,0,4,5,8.8,7,0,7.2,15.9,7.674608831,2.334290924,0,0,0,0,3.999175792,5.1,19.4,28,5.5,6.2,0,2.1,5.807653551,30.07641347,19,1,73,2.5,6,4,4,41.7,13,6.356343365,
9/12/1983,20.5,23.2,50,15.5,31.5,9.063279003,5.2,16.2,5.5,34,34.6,38.8,40,37,0,95.71100274,39.24693012,14.99395717,18.7791293,19.33730437,0,0,0,32.70535657,23.96851389,0,4.5,5,4,150.8,104.6,126,0,4,2.8,15.6,23.5,6,3,12.7,34.4,7,15.5,0,25.6,13.1,4.6,16,17.8,13.7,0,0,17,7.162968243,12.07748517,0,0,5.653945602,0,7.826958335,13.25,9.9,32,1,1.8,0,0,1.055937009,34.37304396,0,18,80,11,10,10,10,10,23,10.59390561,
9/13/1983,0,0,0,0,0,0,0,0,0,0,0.2,0,0,3,0,0,0.2268608677,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,13.1,6.8,2.9,0,0,0,0,0,0,4,0,0,0,0,0,100,0,5.2,16.4,0,0,0,5.610527413,0,0,0,0,2.46,0,0,11.4,0,4.4,0,12.03768191,0,0,2,86,0,0,8,8,14.5,11,0,
9/14/1983,0,2,0,27.5,7.8,0,5.5,0,0,12.3,31,0,0,11.2,0,0,35.1634345,0,0,34.30812066,0,0,0,11.8316437,0,0,0,0,0,0,0,0,12.4,25.5,35,5.3,0,0,0,0,0,6.5,10,0,62.7,0,0,0,40.3,0,0,4.5,30.7,6.651327654,0,0,0,0,0,0,4.5,0,0,3,0,15.2,0,3.167811028,0,0,0,38,0,0,8,8,35.8,40.2,0,
9/15/1983,0,3.3,11,13.5,6,0,8.3,0,0,25.2,28,68.5,22,7.4,0,33.21519502,31.76052148,0,0,16.84216832,0,0,0,24.24044075,0,18.8,8.8,0,7.3,1.1,36.3,1.5,0,21,3,39,15,8,3,17.7,15.5,8.5,44,0,85.2,0,0,0,15,0,0,3.1,30.8,8.697890009,0,0,0,3.608901448,0,0,33.12,0,4,11,0.5,9.2,0,11.6153071,4.296630495,0,0,60,10.5,3.5,11,11,0,13,3.707866963,
9/16/1983,0,0.6,17,2.5,4.6,0,10.5,0,0,35.7,24,45.8,36,8,0,14.18279677,27.22330413,0,0,3.11892006,0,0,0,34.3406244,0,8.2,0.7,10.5,5.1,0.4,15.5,4.1,10.1,8.8,38,25,2,2,29,12.7,1.7,0,38.8,0,43.4,0,0,0,68.3,0,0,44.1,30.5,0,0,0,0,0.4811868598,0,0,21.23,0,30,0.4,2.5,4.4,16.7,0.4223748037,32.22472871,0,0,17,10.7,2,6,6,41.1,13.8,2.118781122,
9/17/1983,0,3.1,0,2.5,5.9,1.12464046,0,0,0,20,20.3,22,11,3.4,0,7.137149344,23.02637807,0,0,3.11892006,0,0,0,19.23844504,0,61.8,1.7,7,0,0,7.8,7,3.2,0.3,73,55.8,36,0,14.5,0,10.3,3,54.6371798,0,73.2,0,7,3,20,1.7,0,28.6,25.8,3.069843533,1.400574554,0,0,8.661363476,0,0.9712284066,47.39,19.6,62.4,17,44.2,0,22.1,17.95092916,67.02743572,21.4,37.5,16,66.7,34.5,3,3,41.7,31,36.54897435,
9/18/1983,0,0,10,2.6,3.8,1.256951103,28.2,0,0,12.5,18.9,17,11.2,17.4,0,19.58140974,21.438352,0,0,3.243676862,0,0,0,12.02402815,0,32.4,16.2,15,9.3,40.4,21.4,17,5.4,5,12,11.4,4.8,10.1,7.5,17.9,8.8,38,30.3,0,8.6,30.5,5.5,27,40.4,1.9,0,38.3,3.8,38.88468475,23.33314836,0,0,1.154848463,0,1.085490572,9.68,22,19.5,30.3,36,0,30.6,31.99489138,20.94607366,20,24,35,8.5,20,5,5,35.7,13,21.18781122,
9/19/1983,6,7.2,68.6,12.1,19.8,0,41.1,0,0.3,39,58,51,39.5,41.1,0,58.19521773,65.78965164,4.388475268,5.496330527,15.09557309,0,0,0,37.51496783,0,31.6,19.7,10,0.3,89.8,63.6,62.1,66.5,38.1,45.5,105,7.2,11.5,41.5,57.7,15.3,44,85,0,110.9,7,23,51,128.7,0,0,33.4,62,45.02437181,26.27192616,0,0,1.732272695,0,0,89.17,7.2,7.4,19.7,1.2,20.4,3.1,20.80195908,7.948766416,40.5,5.3,55.4,7,9.6,11,11,41,41,10.17014938,
9/20/1983,2,6,40.9,20,4.5,8.798657718,15.5,0,0,33.5,38.9,25.3,30.4,99.7,0,28.82310312,44.12443877,1.462825089,1.832110176,24.95136048,0,0,0,32.22439544,0,17.2,23.8,3.7,0,43.4,31.5,48.5,32.5,49,14.4,24.4,34.5,20.2,7,39.8,3.8,46,18.5,0,32.8,0,29,0,22.8,13.3,9,4.5,20.1,47.07093417,0,9.710528216,0,8.300473331,0,7.598434004,20.72,1,0,17,6.8,10.4,4.1,17.95092916,0,31.6,11.4,31,0,0,7,7,0,35.2,0,
9/21/1983,1,1,12,12.3,5.8,5.953978907,19.5,0,0,17.4,15,2.5,4.5,8.6,0,7.137149344,17.01456508,0.7314125446,0.9160550878,15.34508669,0,0,0,16.73744718,0,32.2,0,11.6,0,7.6,7.8,6,15.2,0.5,0,29.6,0,10.1,7.5,22.7,9.3,3,28,0,17.4,80.2,13.4,16,27.3,9,5.2,0,17.8,3.069843533,35.67903539,5.610527413,0,0,0,5.141797447,25.14,11.2,12,10.3,1.6,8.4,15.2,10.8761512,12.88989149,25,14.5,7,7,19.7,9,9,41,6,20.86999405,
9/22/1983,0,0,7,0,0.3,0,3.1,0,0,2.5,12,2,0,0,0,9.333195296,13.61165206,0,0,0,0,0,0,2.40480563,0,32.6,38.5,64,11.6,4.7,10.2,11,15.3,0,2,1.8,32,0,26.2,27.8,31,16,31,0,41.4,8.5,0,2,2,0,0.2,10.5,0,16.37249884,3.923480555,0.2157895159,0,7.698989756,0,0,1.53,3.6,2,105,4.7,5.2,38,110.873386,2.148315248,0,30,42,90,53,19,19,0,55,56.14769972,
9/23/1983,3.6,7,63,25.5,17.5,0.9923298178,2.4,0,0,55.7,74.5,10.1,21.3,41.2,0,25.98654376,84.50567323,2.633085161,3.297798316,31.81298461,0,0,0,53.57906944,0,4.4,28.6,6.6,20.3,18.8,28.4,22.5,1.4,0,36.2,19.8,0.2,20.5,0,18.9,21.3,29.2,27,0,84.4,38.8,3.5,48,125.3,1.5,0,41.2,39.8,29.87981038,36.05658703,0,0,0.04811868598,0,0.8569662411,16.82,1.9,1.5,19,2.4,9.2,0,20.06280318,1.611236436,48,18,12,27,30.5,28,28,0,41.2,32.3114121,
9/24/1983,3.8,3,14.6,0,16.2,11.2464046,2.2,0,0,3.5,5.9,9.2,26.8,12.3,0,0,6.692395598,2.77936767,3.481009334,0,0,0,0,3.366727882,0,0,3.1,0,0,3.8,0,8.2,0,0,2.8,3.1,25,15.5,5.9,0,18,5.2,29.5,0,5.6,2,16,9,1.2,17,0,16.4,14.9,5.321062123,4.905197589,0,0,6.014835747,0,9.712284066,2.63,9.2,0.8,5.3,1.2,4.4,9.1,5.596466149,0.859326099,64.4,5,25,0,8.5,6,6,19.5,43.2,9.004819767,
9/25/1983,0.2,0.2,1.2,0,1.5,1.323106424,0.3,0,0,0,0.1,6.6,10,0,0,0,0.1134304339,0.1462825089,0.1832110176,0,0,0,0,0,0,0,0,0,0,10.4,0,0,1.2,0,1.8,0.6,0,11.5,40.5,27.6,10,0,1.5,0,15.2,0,17.5,0.5,12.4,2,0,13.7,2.2,0,0.2334290924,0,0,0,0,1.142621655,0.51,0,1.5,4,3,2.4,6.3,4.223748037,1.611236436,10,0.5,0,15.5,4.3,5,5,0,5,4.555379411,
9/26/1983,5.5,6.3,0,0,17.4,0.9923298178,2,0,0,0,0.5,11.6,0,0,0,0,0.5671521693,4.022768996,5.038302983,0,0,0,0,0,0,0,11.1,4.2,0,1.6,0,1.8,0,0,28.5,15.9,0,18.9,58.2,4.6,0,0,5,0,0,1.8,22,0,2.6,1.5,0,26.2,38.4,0,0.6331265333,0,0,0,0,0.8569662411,13.5,0,3,0.3,8.2,0,0,0.3167811028,3.222472871,11,1,0,2.5,3.4,9,9,17.4,3,3.601927907,
9/27/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0.3,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,3.248011304,0,0,0,0,1.8,0.1,0.2,0,30,0.1055937009,1.933483723,0,0,0,0,0,0,0,0,0,0,
9/28/1983,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4,2.3,0,0,0,0,0,0,0,13.8,0,0,0,7.6,0,0,1.5,0,0.8,0,0,0.2,41.8,0,6.2,13,0,0,0.09337163695,6.689474993,0,0,0,0,11.72,0,5,24,39.3,5.5,25.1,25.34248822,5.370788119,15,0,0,0,0,0.3,0.3,0,0,0,
9/29/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.4,1.5,0,0,0,1.510526611,0,0,0,0,0,0,0,0,3,10.4,5,0,0,14,0,0,0,0,0.1,0.1,0.1,0,0,
9/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,12.6,0,0,0,0,17.8,0,11,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0.5,0,0,0,0,9,14.6,4.1,15,0,0,0,0,0,0,
10/1/1983,0,0,0,8.5,4.5,0,0,0,0,0,0,22.2,18.5,0,0,0,0,0,0,10.6043282,0,0,0,0,0,0,0,15.1,0,0,0,0,0,0,0,0,0,12.5,0,0,0.9,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,19.8,16,10.5,10.5,0,0,11.0873386,17.18652198,0,0.5,0,0,0,0,0,0,0,0,
10/2/1983,0,0.6,0,9.4,8.2,0,0,0,0,0,0,11,6.2,0,0,23.42449015,0,0,0,11.72713942,0,0,0,0,0,51.4,0,0,0,1.4,25.6,0,15.5,0,0,0,0,10.8,0,0,0,14,3,0,0,0,4,0.1,0,0,0,0,0,14.32593649,0.04668581848,0,0,0,0,0,0,0,0,5.1,0,0,0,5.385278747,0,0,0,0,8,0,7,7,11.3,17,0,
10/3/1983,4.2,5,35.4,6,8.3,0,23.5,0,0,24.2,22,13.2,20.2,23.3,0,0,24.95469545,3.071932687,3.847431369,7.485408143,0,0,0,23.2785185,0,0,14.5,11.9,0,74.2,0,25.5,0,0,9.2,17.6,6,8.5,13.3,0,20.5,17,18.5,0,48.4,18.5,24.2,21,14.6,4.5,0,14.5,6.9,17.39578002,16.31115569,0,0,1.443560579,0,2.570898723,14.95,8.5,5.4,14,37.5,5.2,8.1,14.78311813,5.800451168,20,37,0,35.8,32,15,15,5.3,13,33.90049795,
10/4/1983,2.6,2.5,2.3,7.1,7.6,0,0.9,0,0,2.3,1.3,4.4,9,24.7,0,0,1.47459564,1.901672616,2.381743228,8.85773297,0,0,0,2.21242118,0,0,0,0,20.3,8.5,0,1.5,0,0,0,0,0,0,0.4,0,20.9,0,0,0,0.9,0,0,0,6.2,0.5,2.4,0.4,17.5,0,0,2.589474191,0,0,0,0.2856554137,0,4.9,4.6,10,0.5,4.4,30.1,10.55937009,4.941125069,9,1.8,0,1,2.2,8,8,0.1,7,2.330659234,
10/5/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,11.2,0,0,0,0,12.08421289,0,0,0,0,0,0,0,0,0.7,0,0.3,0,0,0,0,0,0,0,2,2,0,0,0,
10/6/1983,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,7.984212088,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,4,4,12.6,0,0,
10/7/1983,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,
10/8/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,24.2,0,0,0,0,0,0,11.5,0,0,0,0,8.5,0,0,25,0,0,0,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.3,10.4,0,0,0,23,0,0,0,0,5,5,0,0,0,
10/9/1983,0,0.5,9.5,46.5,0,0,5.5,0,0,38,4,2,0,22.2,0,9.699202954,4.537217354,0,0,58.01191311,0,0,0,36.55304558,0,31.6,0,0,0,8.7,10.6,14,10.1,0,43,13.1,63.5,6.5,67,0,0,8.7,21,0,14,26.6,1.3,10,20.7,1.9,0,91.2,14.5,8.902546245,14.02478506,0,0,15.2776828,0,1.085490572,11.13,0,0,0,0,0,0,0,0,0,42,0,16.7,0,3,3,17.1,24,0,
10/10/1983,14.4,10,40.8,32,37.5,7,42.4,0,8.8,42.3,0,42,5.6,29.7,0,0,0,10.53234064,13.19119326,39.92217676,0,0,0,40.68931126,0,30.4,0,0,2.3,55.9,0,72.5,57.5,0,63,76.6,59.2,27.5,3,0,0,0,60,0,51.2,14.1,7.5,2,74.7,5.5,0,27,23.6,0,5.893207547,0,0,14.24313105,0,3.142209551,65.05,0,1,15,23,5.2,0,15.83905514,1.074157624,0,0.5,0,0,0,7,7,0,10.8,0,
10/11/1983,40,39,32.5,5.6,40,12,24.5,4.6,18.3,50.7,99.3,44,40.2,31.2,0,27.90808397,112.6364208,29.25650179,36.64220351,6.986380934,0,0,0,48.76945818,6.805874313,34.2,5.8,5.6,62.2,33.6,30.5,45,59.2,0,29.5,28.4,28.5,15.5,16.1,0,40,6,28,0,27.4,36.7,25,15.5,66,43.5,5.4,40,17,6.139687065,20.1450484,5.826316929,0,6.856912752,0,24.85202099,24.12,27.9,8.4,25,0.2,9.2,0,26.39842523,9.02292404,40,11,0,13.7,12.3,8,8,0,23,13.0305039,
10/12/1983,25.6,24,23.6,7,11.5,10,25,12.5,1.3,23.4,21.1,50,0,31,0,68.80943983,23.93382154,18.72416114,23.45101025,8.732976167,0,0,0,22.5089807,18.49422368,7.2,59.1,50.3,38.2,53.7,75.2,43,31,0,76,47.7,15.5,12.6,79.4,0,43.7,34,27.5,0,27.3,41.1,14,63,14.7,42.2,7.9,41.5,28.8,34.79156004,43.86845482,8.523685878,0,3.729198163,0,24.10931692,40.51,23.3,26,23.3,0.3,40.4,0,24.60333232,27.92809822,39.5,40.3,0,49.8,38.2,5,5,0,48.2,40.46871942,
10/13/1983,0,2,5.7,6.1,2,0,4.4,19.2,0,0,0.7,20,28,12,0,19.21540208,0.794013037,0,0,7.610164946,0,0,0,0,28.40712757,0,36.1,7.3,0,24.7,21,7,0,0,21,9.9,3.6,0,7,15.3,7.8,49,0.5,0,2.5,0,4.5,10,2.3,2.5,33.4,1.6,40.3,50.1407777,4.668581848,36.03684916,0,0.8661363476,0,1.428277069,8.41,11.6,28.2,40,0,0,10.4,42.23748037,30.29124499,0,17.5,0,0,52.7,11,11,0,0,55.82988255,
10/14/1983,0,0,0,3,0,0,0.1,0,0,0,0,0,6.5,10,0,0,0,0,0,3.742704072,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,6,0.1,13.1,0,19,0,0,0,0,0,0,0,0,35.5,0,9,19.44234237,0,38.30263907,0,0,0,0,0,22.6,0,0,0,0,30,0,0,0,3,0,0,0,4,4,0.1,0,0,
10/15/1983,0,1,0,4.6,3.8,0,23.2,0,0,0,0,0,16.5,4,0,0,0,0,0,5.73881291,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.5,2.4,0,0,0,0,2.589474191,0,0,0,0.2856554137,0,0,0,0,0,10.4,10.2,0,0,0,0.5,0,0,0,15,15,0,0,0,
10/16/1983,0,0.1,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,28.1,0,0,0,0,0,18,0,3,0,1,0,0,0,0,0,0,0,0,0,0,6.76067538,0,0,15.2,0,0,0,0,4.2,20.1,0,0,3,0,0,0,1,0,0,0,0,1.059390561,
10/17/1983,0,0,0,0,0.5,0,0,0,0,0,7,1,0,0,0,24.24800739,7.94013037,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,0.5,0,0,8,1,1.2,0,0,0,0,0,0,0,1.4,0,0,0,1.1,0,0,0,13.2,0,0,0,0,0.2887121159,0,0,0.85,0,0,0,0,9.2,0,0,0,0,0,0,34.4,0,0,0,1.2,0,0,
10/18/1983,0,0,0,0,0,0,2.2,0,0,0,11,2,0,0,0,5.856122539,12.47734772,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,6.1,0,0,
10/19/1983,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.559112332,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0,0,0,6,0,0.2,0,0,0,0,0,7.2,0,0,0,0,7.768422572,0,0,0,0,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/20/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.9,0,0,0,0,0.9710528216,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,
10/21/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,5.909180978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/23/1983,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4668581848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
10/24/1983,0,1,2.1,0,0,0,0,0,0,7,0,27.5,0,1.7,0,0,0,0,0,0,0,0,0,6.733455764,0,0,17.5,0.8,0,5.8,0,1.6,0,0,0,3.4,7.6,3.4,0,8.7,4.2,0,8,0,3.2,0.5,0,0.5,4.1,0,0,0,4.5,0,0.4092975739,0,0,1.828510067,0,0,2.89,1.9,4.6,0,41.5,0,7.8,0,4.941125069,5,2.3,0,19,0,5,5,0,0,0,
10/25/1983,0,0,0,6.2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7.734921748,0,0,0,0,0,0,0,0,20.3,0,0,0,0,0,2,0.3,2.9,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,1.5,0,0,0,0,0.6977209467,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,4.5,2,2,0,0,4.767257524,
10/26/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,
10/27/1983,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.078151206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,
10/28/1983,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.495136048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,7,7,0,0,0,
10/29/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,
10/31/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/1/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/2/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/3/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,
11/4/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,
11/5/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/6/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,
11/7/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/8/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/9/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,
